,image,papyri,original,position,fragment,patch
366,141381_141381_15_12.png,141381,15_14138_5188GV.png,1,141381_15,12
367,141381_141381_15_13.png,141381,15_14138_5188GV.png,1,141381_15,13
368,141381_141381_15_14.png,141381,15_14138_5188GV.png,1,141381_15,14
369,141381_141381_15_15.png,141381,15_14138_5188GV.png,1,141381_15,15
370,141381_141381_15_16.png,141381,15_14138_5188GV.png,1,141381_15,16
371,141381_141381_15_17.png,141381,15_14138_5188GV.png,1,141381_15,17
372,141381_141381_15_18.png,141381,15_14138_5188GV.png,1,141381_15,18
373,141381_141381_15_19.png,141381,15_14138_5188GV.png,1,141381_15,19
374,166271_166271_0_0.png,166271,0_16627_3520_P4.png,1,166271_0,0
375,166271_166271_0_1.png,166271,0_16627_3520_P4.png,1,166271_0,1
376,166271_166271_0_2.png,166271,0_16627_3520_P4.png,1,166271_0,2
377,166271_166271_0_3.png,166271,0_16627_3520_P4.png,1,166271_0,3
378,166271_166271_0_4.png,166271,0_16627_3520_P4.png,1,166271_0,4
379,166271_166271_0_5.png,166271,0_16627_3520_P4.png,1,166271_0,5
380,166271_166271_0_6.png,166271,0_16627_3520_P4.png,1,166271_0,6
381,166271_166271_0_7.png,166271,0_16627_3520_P4.png,1,166271_0,7
382,166271_166271_0_8.png,166271,0_16627_3520_P4.png,1,166271_0,8
383,166271_166271_0_9.png,166271,0_16627_3520_P4.png,1,166271_0,9
384,166271_166271_0_10.png,166271,0_16627_3520_P4.png,1,166271_0,10
385,166271_166271_0_11.png,166271,0_16627_3520_P4.png,1,166271_0,11
386,166271_166271_0_12.png,166271,0_16627_3520_P4.png,1,166271_0,12
387,166271_166271_0_13.png,166271,0_16627_3520_P4.png,1,166271_0,13
388,166271_166271_0_14.png,166271,0_16627_3520_P4.png,1,166271_0,14
389,166271_166271_0_15.png,166271,0_16627_3520_P4.png,1,166271_0,15
390,166271_166271_0_16.png,166271,0_16627_3520_P4.png,1,166271_0,16
391,166271_166271_0_17.png,166271,0_16627_3520_P4.png,1,166271_0,17
392,166271_166271_0_18.png,166271,0_16627_3520_P4.png,1,166271_0,18
393,166271_166271_0_19.png,166271,0_16627_3520_P4.png,1,166271_0,19
394,44440_44440_0_0.png,44440,0_4444_4963R.png,0,44440_0,0
395,44440_44440_0_1.png,44440,0_4444_4963R.png,0,44440_0,1
396,44440_44440_0_2.png,44440,0_4444_4963R.png,0,44440_0,2
397,44440_44440_0_3.png,44440,0_4444_4963R.png,0,44440_0,3
398,44440_44440_0_4.png,44440,0_4444_4963R.png,0,44440_0,4
399,44440_44440_0_5.png,44440,0_4444_4963R.png,0,44440_0,5
400,44440_44440_0_6.png,44440,0_4444_4963R.png,0,44440_0,6
401,44440_44440_0_7.png,44440,0_4444_4963R.png,0,44440_0,7
402,44440_44440_0_8.png,44440,0_4444_4963R.png,0,44440_0,8
403,44440_44440_0_9.png,44440,0_4444_4963R.png,0,44440_0,9
404,44440_44440_0_10.png,44440,0_4444_4963R.png,0,44440_0,10
405,44440_44440_0_11.png,44440,0_4444_4963R.png,0,44440_0,11
406,44440_44440_0_12.png,44440,0_4444_4963R.png,0,44440_0,12
407,44440_44440_0_13.png,44440,0_4444_4963R.png,0,44440_0,13
408,44440_44440_0_14.png,44440,0_4444_4963R.png,0,44440_0,14
409,44440_44440_0_15.png,44440,0_4444_4963R.png,0,44440_0,15
410,44440_44440_0_16.png,44440,0_4444_4963R.png,0,44440_0,16
411,44440_44440_0_17.png,44440,0_4444_4963R.png,0,44440_0,17
412,44440_44440_0_18.png,44440,0_4444_4963R.png,0,44440_0,18
413,44440_44440_0_19.png,44440,0_4444_4963R.png,0,44440_0,19
414,137971_137971_0_0.png,137971,0_13797_4715CV.png,1,137971_0,0
415,137971_137971_0_1.png,137971,0_13797_4715CV.png,1,137971_0,1
416,137971_137971_0_2.png,137971,0_13797_4715CV.png,1,137971_0,2
417,137971_137971_0_3.png,137971,0_13797_4715CV.png,1,137971_0,3
418,137971_137971_0_4.png,137971,0_13797_4715CV.png,1,137971_0,4
419,137971_137971_0_5.png,137971,0_13797_4715CV.png,1,137971_0,5
420,137971_137971_0_6.png,137971,0_13797_4715CV.png,1,137971_0,6
421,137971_137971_0_7.png,137971,0_13797_4715CV.png,1,137971_0,7
422,137971_137971_0_8.png,137971,0_13797_4715CV.png,1,137971_0,8
423,137971_137971_0_9.png,137971,0_13797_4715CV.png,1,137971_0,9
424,137971_137971_0_10.png,137971,0_13797_4715CV.png,1,137971_0,10
425,137971_137971_0_11.png,137971,0_13797_4715CV.png,1,137971_0,11
426,137971_137971_0_12.png,137971,0_13797_4715CV.png,1,137971_0,12
427,137971_137971_0_13.png,137971,0_13797_4715CV.png,1,137971_0,13
428,137971_137971_0_14.png,137971,0_13797_4715CV.png,1,137971_0,14
429,137971_137971_0_15.png,137971,0_13797_4715CV.png,1,137971_0,15
430,137971_137971_0_16.png,137971,0_13797_4715CV.png,1,137971_0,16
431,137971_137971_0_17.png,137971,0_13797_4715CV.png,1,137971_0,17
432,137971_137971_0_18.png,137971,0_13797_4715CV.png,1,137971_0,18
433,137971_137971_0_19.png,137971,0_13797_4715CV.png,1,137971_0,19
434,167231_167231_2_0.png,167231,2_16723_3520_P23_58.png,1,167231_2,0
435,167231_167231_2_1.png,167231,2_16723_3520_P23_58.png,1,167231_2,1
436,167231_167231_2_2.png,167231,2_16723_3520_P23_58.png,1,167231_2,2
437,167231_167231_2_3.png,167231,2_16723_3520_P23_58.png,1,167231_2,3
438,167231_167231_2_4.png,167231,2_16723_3520_P23_58.png,1,167231_2,4
439,167231_167231_2_5.png,167231,2_16723_3520_P23_58.png,1,167231_2,5
440,167231_167231_2_6.png,167231,2_16723_3520_P23_58.png,1,167231_2,6
441,167231_167231_2_7.png,167231,2_16723_3520_P23_58.png,1,167231_2,7
442,167231_167231_2_8.png,167231,2_16723_3520_P23_58.png,1,167231_2,8
443,167231_167231_2_9.png,167231,2_16723_3520_P23_58.png,1,167231_2,9
444,167231_167231_2_10.png,167231,2_16723_3520_P23_58.png,1,167231_2,10
445,167231_167231_2_11.png,167231,2_16723_3520_P23_58.png,1,167231_2,11
446,167231_167231_2_12.png,167231,2_16723_3520_P23_58.png,1,167231_2,12
447,167231_167231_2_13.png,167231,2_16723_3520_P23_58.png,1,167231_2,13
448,167231_167231_2_14.png,167231,2_16723_3520_P23_58.png,1,167231_2,14
449,167231_167231_2_15.png,167231,2_16723_3520_P23_58.png,1,167231_2,15
450,167231_167231_2_16.png,167231,2_16723_3520_P23_58.png,1,167231_2,16
451,167231_167231_2_17.png,167231,2_16723_3520_P23_58.png,1,167231_2,17
452,167231_167231_2_18.png,167231,2_16723_3520_P23_58.png,1,167231_2,18
453,167231_167231_2_19.png,167231,2_16723_3520_P23_58.png,1,167231_2,19
454,138650_138650_1_0.png,138650,1_13865_4761A1R.png,0,138650_1,0
455,138650_138650_1_1.png,138650,1_13865_4761A1R.png,0,138650_1,1
456,153000_153000_2_0.png,153000,2_15300_6421R.png,0,153000_2,0
457,153000_153000_2_1.png,153000,2_15300_6421R.png,0,153000_2,1
458,153000_153000_2_2.png,153000,2_15300_6421R.png,0,153000_2,2
459,153000_153000_2_3.png,153000,2_15300_6421R.png,0,153000_2,3
460,153000_153000_2_4.png,153000,2_15300_6421R.png,0,153000_2,4
461,153000_153000_2_5.png,153000,2_15300_6421R.png,0,153000_2,5
462,153000_153000_2_6.png,153000,2_15300_6421R.png,0,153000_2,6
463,153000_153000_2_7.png,153000,2_15300_6421R.png,0,153000_2,7
464,153000_153000_2_8.png,153000,2_15300_6421R.png,0,153000_2,8
465,153000_153000_2_9.png,153000,2_15300_6421R.png,0,153000_2,9
466,153000_153000_2_10.png,153000,2_15300_6421R.png,0,153000_2,10
467,153000_153000_2_11.png,153000,2_15300_6421R.png,0,153000_2,11
468,153000_153000_2_12.png,153000,2_15300_6421R.png,0,153000_2,12
469,153000_153000_2_13.png,153000,2_15300_6421R.png,0,153000_2,13
470,153000_153000_2_14.png,153000,2_15300_6421R.png,0,153000_2,14
471,153000_153000_2_15.png,153000,2_15300_6421R.png,0,153000_2,15
472,153000_153000_2_16.png,153000,2_15300_6421R.png,0,153000_2,16
473,153000_153000_2_17.png,153000,2_15300_6421R.png,0,153000_2,17
474,153000_153000_2_18.png,153000,2_15300_6421R.png,0,153000_2,18
475,153000_153000_2_19.png,153000,2_15300_6421R.png,0,153000_2,19
476,138851_138851_5_0.png,138851,5_13885_4797DV.png,1,138851_5,0
477,139130_139130_1_0.png,139130,1_13913_4807AR.png,0,139130_1,0
478,139130_139130_1_1.png,139130,1_13913_4807AR.png,0,139130_1,1
479,139130_139130_1_2.png,139130,1_13913_4807AR.png,0,139130_1,2
480,139130_139130_1_3.png,139130,1_13913_4807AR.png,0,139130_1,3
481,139130_139130_1_4.png,139130,1_13913_4807AR.png,0,139130_1,4
482,139130_139130_1_5.png,139130,1_13913_4807AR.png,0,139130_1,5
483,139130_139130_1_6.png,139130,1_13913_4807AR.png,0,139130_1,6
484,139130_139130_1_7.png,139130,1_13913_4807AR.png,0,139130_1,7
485,139130_139130_1_8.png,139130,1_13913_4807AR.png,0,139130_1,8
486,139130_139130_1_9.png,139130,1_13913_4807AR.png,0,139130_1,9
487,139130_139130_1_10.png,139130,1_13913_4807AR.png,0,139130_1,10
488,139130_139130_1_11.png,139130,1_13913_4807AR.png,0,139130_1,11
489,139130_139130_1_12.png,139130,1_13913_4807AR.png,0,139130_1,12
490,139130_139130_1_13.png,139130,1_13913_4807AR.png,0,139130_1,13
491,139130_139130_1_14.png,139130,1_13913_4807AR.png,0,139130_1,14
492,139130_139130_1_15.png,139130,1_13913_4807AR.png,0,139130_1,15
493,139130_139130_1_16.png,139130,1_13913_4807AR.png,0,139130_1,16
494,139130_139130_1_17.png,139130,1_13913_4807AR.png,0,139130_1,17
495,139130_139130_1_18.png,139130,1_13913_4807AR.png,0,139130_1,18
496,139130_139130_1_19.png,139130,1_13913_4807AR.png,0,139130_1,19
497,171220_171220_2_0.png,171220,2_17122_5926CR.png,0,171220_2,0
498,171220_171220_2_1.png,171220,2_17122_5926CR.png,0,171220_2,1
499,115240_115240_1_0.png,115240,1_11524_4152AR.png,0,115240_1,0
500,115240_115240_1_1.png,115240,1_11524_4152AR.png,0,115240_1,1
501,115240_115240_1_2.png,115240,1_11524_4152AR.png,0,115240_1,2
502,115240_115240_1_3.png,115240,1_11524_4152AR.png,0,115240_1,3
503,115240_115240_1_4.png,115240,1_11524_4152AR.png,0,115240_1,4
504,115240_115240_1_5.png,115240,1_11524_4152AR.png,0,115240_1,5
505,115240_115240_1_6.png,115240,1_11524_4152AR.png,0,115240_1,6
506,115240_115240_1_7.png,115240,1_11524_4152AR.png,0,115240_1,7
507,115240_115240_1_8.png,115240,1_11524_4152AR.png,0,115240_1,8
508,115240_115240_1_9.png,115240,1_11524_4152AR.png,0,115240_1,9
509,115240_115240_1_10.png,115240,1_11524_4152AR.png,0,115240_1,10
510,115240_115240_1_11.png,115240,1_11524_4152AR.png,0,115240_1,11
511,115240_115240_1_12.png,115240,1_11524_4152AR.png,0,115240_1,12
512,115240_115240_1_13.png,115240,1_11524_4152AR.png,0,115240_1,13
513,115240_115240_1_14.png,115240,1_11524_4152AR.png,0,115240_1,14
514,115240_115240_1_15.png,115240,1_11524_4152AR.png,0,115240_1,15
515,115240_115240_1_16.png,115240,1_11524_4152AR.png,0,115240_1,16
516,115240_115240_1_17.png,115240,1_11524_4152AR.png,0,115240_1,17
517,115240_115240_1_18.png,115240,1_11524_4152AR.png,0,115240_1,18
518,115240_115240_1_19.png,115240,1_11524_4152AR.png,0,115240_1,19
519,22181_22181_0_0.png,22181,0_2218_4526C1V.png,1,22181_0,0
520,22181_22181_0_1.png,22181,0_2218_4526C1V.png,1,22181_0,1
521,22181_22181_0_2.png,22181,0_2218_4526C1V.png,1,22181_0,2
522,22181_22181_0_3.png,22181,0_2218_4526C1V.png,1,22181_0,3
523,22181_22181_0_4.png,22181,0_2218_4526C1V.png,1,22181_0,4
524,22181_22181_0_5.png,22181,0_2218_4526C1V.png,1,22181_0,5
525,22181_22181_0_6.png,22181,0_2218_4526C1V.png,1,22181_0,6
526,22181_22181_0_7.png,22181,0_2218_4526C1V.png,1,22181_0,7
527,22181_22181_0_8.png,22181,0_2218_4526C1V.png,1,22181_0,8
528,22181_22181_0_9.png,22181,0_2218_4526C1V.png,1,22181_0,9
529,22181_22181_0_10.png,22181,0_2218_4526C1V.png,1,22181_0,10
530,22181_22181_0_11.png,22181,0_2218_4526C1V.png,1,22181_0,11
531,22181_22181_0_12.png,22181,0_2218_4526C1V.png,1,22181_0,12
532,22181_22181_0_13.png,22181,0_2218_4526C1V.png,1,22181_0,13
533,22181_22181_0_14.png,22181,0_2218_4526C1V.png,1,22181_0,14
534,22181_22181_0_15.png,22181,0_2218_4526C1V.png,1,22181_0,15
535,22181_22181_0_16.png,22181,0_2218_4526C1V.png,1,22181_0,16
536,22181_22181_0_17.png,22181,0_2218_4526C1V.png,1,22181_0,17
537,22181_22181_0_18.png,22181,0_2218_4526C1V.png,1,22181_0,18
538,22181_22181_0_19.png,22181,0_2218_4526C1V.png,1,22181_0,19
539,171210_171210_1_0.png,171210,1_17121_5926BR.png,0,171210_1,0
540,139051_139051_5_0.png,139051,5_13905_4801KV.png,1,139051_5,0
541,139051_139051_5_1.png,139051,5_13905_4801KV.png,1,139051_5,1
542,139051_139051_5_2.png,139051,5_13905_4801KV.png,1,139051_5,2
543,139051_139051_5_3.png,139051,5_13905_4801KV.png,1,139051_5,3
544,139051_139051_5_4.png,139051,5_13905_4801KV.png,1,139051_5,4
545,130941_130941_1_0.png,130941,1_13094_4458BV.png,1,130941_1,0
546,130941_130941_1_1.png,130941,1_13094_4458BV.png,1,130941_1,1
547,130941_130941_1_2.png,130941,1_13094_4458BV.png,1,130941_1,2
548,130941_130941_1_3.png,130941,1_13094_4458BV.png,1,130941_1,3
549,130941_130941_1_4.png,130941,1_13094_4458BV.png,1,130941_1,4
550,130941_130941_1_5.png,130941,1_13094_4458BV.png,1,130941_1,5
551,130941_130941_1_6.png,130941,1_13094_4458BV.png,1,130941_1,6
552,130941_130941_1_7.png,130941,1_13094_4458BV.png,1,130941_1,7
553,130941_130941_1_8.png,130941,1_13094_4458BV.png,1,130941_1,8
554,130941_130941_1_9.png,130941,1_13094_4458BV.png,1,130941_1,9
555,130941_130941_1_10.png,130941,1_13094_4458BV.png,1,130941_1,10
556,130941_130941_1_11.png,130941,1_13094_4458BV.png,1,130941_1,11
557,130941_130941_1_12.png,130941,1_13094_4458BV.png,1,130941_1,12
558,130941_130941_1_13.png,130941,1_13094_4458BV.png,1,130941_1,13
559,130941_130941_1_14.png,130941,1_13094_4458BV.png,1,130941_1,14
560,130941_130941_1_15.png,130941,1_13094_4458BV.png,1,130941_1,15
561,130941_130941_1_16.png,130941,1_13094_4458BV.png,1,130941_1,16
562,130941_130941_1_17.png,130941,1_13094_4458BV.png,1,130941_1,17
563,130941_130941_1_18.png,130941,1_13094_4458BV.png,1,130941_1,18
564,130941_130941_1_19.png,130941,1_13094_4458BV.png,1,130941_1,19
565,142070_142070_3_0.png,142070,3_14207_5252G28R.png,0,142070_3,0
566,142070_142070_3_1.png,142070,3_14207_5252G28R.png,0,142070_3,1
567,142070_142070_3_2.png,142070,3_14207_5252G28R.png,0,142070_3,2
568,147420_147420_7_0.png,147420,7_14742_6606R.png,0,147420_7,0
569,147420_147420_7_1.png,147420,7_14742_6606R.png,0,147420_7,1
570,147420_147420_7_2.png,147420,7_14742_6606R.png,0,147420_7,2
571,147420_147420_7_3.png,147420,7_14742_6606R.png,0,147420_7,3
572,147420_147420_7_4.png,147420,7_14742_6606R.png,0,147420_7,4
573,147420_147420_7_5.png,147420,7_14742_6606R.png,0,147420_7,5
574,147420_147420_7_6.png,147420,7_14742_6606R.png,0,147420_7,6
575,147420_147420_7_7.png,147420,7_14742_6606R.png,0,147420_7,7
576,147420_147420_7_8.png,147420,7_14742_6606R.png,0,147420_7,8
577,147420_147420_7_9.png,147420,7_14742_6606R.png,0,147420_7,9
578,147420_147420_7_10.png,147420,7_14742_6606R.png,0,147420_7,10
579,147420_147420_7_11.png,147420,7_14742_6606R.png,0,147420_7,11
580,147420_147420_7_12.png,147420,7_14742_6606R.png,0,147420_7,12
581,147420_147420_7_13.png,147420,7_14742_6606R.png,0,147420_7,13
582,147420_147420_7_14.png,147420,7_14742_6606R.png,0,147420_7,14
583,147420_147420_7_15.png,147420,7_14742_6606R.png,0,147420_7,15
584,147420_147420_7_16.png,147420,7_14742_6606R.png,0,147420_7,16
585,147420_147420_7_17.png,147420,7_14742_6606R.png,0,147420_7,17
586,147420_147420_7_18.png,147420,7_14742_6606R.png,0,147420_7,18
587,147420_147420_7_19.png,147420,7_14742_6606R.png,0,147420_7,19
588,134891_134891_1_0.png,134891,1_13489_4502IV.png,1,134891_1,0
589,134891_134891_1_1.png,134891,1_13489_4502IV.png,1,134891_1,1
590,134891_134891_1_2.png,134891,1_13489_4502IV.png,1,134891_1,2
591,134891_134891_1_3.png,134891,1_13489_4502IV.png,1,134891_1,3
592,134891_134891_1_4.png,134891,1_13489_4502IV.png,1,134891_1,4
593,89140_89140_0_0.png,89140,0_8914_3554BR.png,0,89140_0,0
594,89140_89140_0_1.png,89140,0_8914_3554BR.png,0,89140_0,1
595,89140_89140_0_2.png,89140,0_8914_3554BR.png,0,89140_0,2
596,89140_89140_0_3.png,89140,0_8914_3554BR.png,0,89140_0,3
597,89140_89140_0_4.png,89140,0_8914_3554BR.png,0,89140_0,4
598,89140_89140_0_5.png,89140,0_8914_3554BR.png,0,89140_0,5
599,89140_89140_0_6.png,89140,0_8914_3554BR.png,0,89140_0,6
600,89140_89140_0_7.png,89140,0_8914_3554BR.png,0,89140_0,7
601,89140_89140_0_8.png,89140,0_8914_3554BR.png,0,89140_0,8
602,89140_89140_0_9.png,89140,0_8914_3554BR.png,0,89140_0,9
603,89140_89140_0_10.png,89140,0_8914_3554BR.png,0,89140_0,10
604,89140_89140_0_11.png,89140,0_8914_3554BR.png,0,89140_0,11
605,89140_89140_0_12.png,89140,0_8914_3554BR.png,0,89140_0,12
606,89140_89140_0_13.png,89140,0_8914_3554BR.png,0,89140_0,13
607,89140_89140_0_14.png,89140,0_8914_3554BR.png,0,89140_0,14
608,89140_89140_0_15.png,89140,0_8914_3554BR.png,0,89140_0,15
609,89140_89140_0_16.png,89140,0_8914_3554BR.png,0,89140_0,16
610,89140_89140_0_17.png,89140,0_8914_3554BR.png,0,89140_0,17
611,89140_89140_0_18.png,89140,0_8914_3554BR.png,0,89140_0,18
612,89140_89140_0_19.png,89140,0_8914_3554BR.png,0,89140_0,19
613,162170_162170_1_0.png,162170,1_16217_5576FR.png,0,162170_1,0
614,162170_162170_1_1.png,162170,1_16217_5576FR.png,0,162170_1,1
615,162170_162170_1_2.png,162170,1_16217_5576FR.png,0,162170_1,2
616,162170_162170_1_3.png,162170,1_16217_5576FR.png,0,162170_1,3
617,162170_162170_1_4.png,162170,1_16217_5576FR.png,0,162170_1,4
618,162170_162170_1_5.png,162170,1_16217_5576FR.png,0,162170_1,5
619,162170_162170_1_6.png,162170,1_16217_5576FR.png,0,162170_1,6
620,162170_162170_1_7.png,162170,1_16217_5576FR.png,0,162170_1,7
621,162170_162170_1_8.png,162170,1_16217_5576FR.png,0,162170_1,8
622,162170_162170_1_9.png,162170,1_16217_5576FR.png,0,162170_1,9
623,162170_162170_1_10.png,162170,1_16217_5576FR.png,0,162170_1,10
624,162170_162170_1_11.png,162170,1_16217_5576FR.png,0,162170_1,11
625,142070_142070_10_0.png,142070,10_14207_5252G28R.png,0,142070_10,0
626,142070_142070_10_1.png,142070,10_14207_5252G28R.png,0,142070_10,1
627,142070_142070_10_2.png,142070,10_14207_5252G28R.png,0,142070_10,2
628,142070_142070_10_3.png,142070,10_14207_5252G28R.png,0,142070_10,3
629,142070_142070_10_4.png,142070,10_14207_5252G28R.png,0,142070_10,4
630,126730_126730_0_0.png,126730,0_12673_4417AR.png,0,126730_0,0
631,126730_126730_0_1.png,126730,0_12673_4417AR.png,0,126730_0,1
632,126730_126730_0_2.png,126730,0_12673_4417AR.png,0,126730_0,2
633,126730_126730_0_3.png,126730,0_12673_4417AR.png,0,126730_0,3
634,126730_126730_0_4.png,126730,0_12673_4417AR.png,0,126730_0,4
635,126730_126730_0_5.png,126730,0_12673_4417AR.png,0,126730_0,5
636,126730_126730_0_6.png,126730,0_12673_4417AR.png,0,126730_0,6
637,126730_126730_0_7.png,126730,0_12673_4417AR.png,0,126730_0,7
638,126730_126730_0_8.png,126730,0_12673_4417AR.png,0,126730_0,8
639,126730_126730_0_9.png,126730,0_12673_4417AR.png,0,126730_0,9
640,126730_126730_0_10.png,126730,0_12673_4417AR.png,0,126730_0,10
641,126730_126730_0_11.png,126730,0_12673_4417AR.png,0,126730_0,11
642,126730_126730_0_12.png,126730,0_12673_4417AR.png,0,126730_0,12
643,126730_126730_0_13.png,126730,0_12673_4417AR.png,0,126730_0,13
644,126730_126730_0_14.png,126730,0_12673_4417AR.png,0,126730_0,14
645,126730_126730_0_15.png,126730,0_12673_4417AR.png,0,126730_0,15
646,126730_126730_0_16.png,126730,0_12673_4417AR.png,0,126730_0,16
647,126730_126730_0_17.png,126730,0_12673_4417AR.png,0,126730_0,17
648,126730_126730_0_18.png,126730,0_12673_4417AR.png,0,126730_0,18
649,126730_126730_0_19.png,126730,0_12673_4417AR.png,0,126730_0,19
650,139181_139181_3_0.png,139181,3_13918_4807FV.png,1,139181_3,0
651,139181_139181_3_1.png,139181,3_13918_4807FV.png,1,139181_3,1
652,139181_139181_3_2.png,139181,3_13918_4807FV.png,1,139181_3,2
653,139181_139181_3_3.png,139181,3_13918_4807FV.png,1,139181_3,3
654,139181_139181_3_4.png,139181,3_13918_4807FV.png,1,139181_3,4
655,139181_139181_3_5.png,139181,3_13918_4807FV.png,1,139181_3,5
656,139181_139181_3_6.png,139181,3_13918_4807FV.png,1,139181_3,6
657,139181_139181_3_7.png,139181,3_13918_4807FV.png,1,139181_3,7
658,139181_139181_3_8.png,139181,3_13918_4807FV.png,1,139181_3,8
659,139181_139181_3_9.png,139181,3_13918_4807FV.png,1,139181_3,9
660,139181_139181_3_10.png,139181,3_13918_4807FV.png,1,139181_3,10
661,139331_139331_3_0.png,139331,3_13933_4833BV.png,1,139331_3,0
662,139331_139331_3_1.png,139331,3_13933_4833BV.png,1,139331_3,1
663,139331_139331_3_2.png,139331,3_13933_4833BV.png,1,139331_3,2
664,139331_139331_3_3.png,139331,3_13933_4833BV.png,1,139331_3,3
665,139331_139331_3_4.png,139331,3_13933_4833BV.png,1,139331_3,4
666,139331_139331_3_5.png,139331,3_13933_4833BV.png,1,139331_3,5
667,139331_139331_3_6.png,139331,3_13933_4833BV.png,1,139331_3,6
668,139331_139331_3_7.png,139331,3_13933_4833BV.png,1,139331_3,7
669,139331_139331_3_8.png,139331,3_13933_4833BV.png,1,139331_3,8
670,139331_139331_3_9.png,139331,3_13933_4833BV.png,1,139331_3,9
671,139331_139331_3_10.png,139331,3_13933_4833BV.png,1,139331_3,10
672,139331_139331_3_11.png,139331,3_13933_4833BV.png,1,139331_3,11
673,139331_139331_3_12.png,139331,3_13933_4833BV.png,1,139331_3,12
674,139331_139331_3_13.png,139331,3_13933_4833BV.png,1,139331_3,13
675,139331_139331_3_14.png,139331,3_13933_4833BV.png,1,139331_3,14
676,139331_139331_3_15.png,139331,3_13933_4833BV.png,1,139331_3,15
677,139331_139331_3_16.png,139331,3_13933_4833BV.png,1,139331_3,16
678,139331_139331_3_17.png,139331,3_13933_4833BV.png,1,139331_3,17
679,139331_139331_3_18.png,139331,3_13933_4833BV.png,1,139331_3,18
680,139331_139331_3_19.png,139331,3_13933_4833BV.png,1,139331_3,19
681,147421_147421_0_0.png,147421,0_14742_6606V.png,1,147421_0,0
682,147421_147421_0_1.png,147421,0_14742_6606V.png,1,147421_0,1
683,147421_147421_0_2.png,147421,0_14742_6606V.png,1,147421_0,2
684,147421_147421_0_3.png,147421,0_14742_6606V.png,1,147421_0,3
685,147421_147421_0_4.png,147421,0_14742_6606V.png,1,147421_0,4
686,147421_147421_0_5.png,147421,0_14742_6606V.png,1,147421_0,5
687,147421_147421_0_6.png,147421,0_14742_6606V.png,1,147421_0,6
688,147421_147421_0_7.png,147421,0_14742_6606V.png,1,147421_0,7
689,147421_147421_0_8.png,147421,0_14742_6606V.png,1,147421_0,8
