,Unnamed: 0,image,label,original_image,train,test,val,fragment,patchpixelcm,patch
20875,47455,0_4_9539_2766R.jpg,9539,4_9539_2766R.png,False,False,True,4,,0
20880,47460,0_0_17649_6803CR.jpg,17649,0_17649_6803CR.png,False,False,True,0,,0
20885,47465,0_1_14622_6214ER.jpg,14622,1_14622_6214ER.png,False,False,True,1,,0
20890,47470,0_0_11070_4117CR.jpg,11070,0_11070_4117CR.png,False,False,True,0,,0
20895,47475,0_0_15277_6447OV.jpg,15277,0_15277_6447OV.png,False,False,True,0,,0
20900,47480,0_0_12841_4419DR.jpg,12841,0_12841_4419DR.png,False,False,True,0,,0
20905,47485,0_0_11937_4305R.jpg,11937,0_11937_4305R.png,False,False,True,0,,0
20910,47490,0_0_17672_6808BR.jpg,17672,0_17672_6808BR.png,False,False,True,0,,0
20915,47495,0_2_18444_7186R.jpg,18444,2_18444_7186R.png,False,False,True,2,,0
20920,47500,0_1_13897_4801BR.jpg,13897,1_13897_4801BR.png,False,False,True,1,,0
20925,47505,0_0_11837_4199LR.jpg,11837,0_11837_4199LR.png,False,False,True,0,,0
20930,47510,0_0_10771_4098GV.jpg,10771,0_10771_4098GV.png,False,False,True,0,,0
20935,47515,0_0_9384_2621R.jpg,9384,0_9384_2621R.png,False,False,True,0,,0
20940,47520,0_0_13181_4464IV.jpg,13181,0_13181_4464IV.png,False,False,True,0,,0
20945,47525,0_0_15437_4447CV.jpg,15437,0_15437_4447CV.png,False,False,True,0,,0
20950,47530,0_7_16790_5855DV.jpg,16790,7_16790_5855DV.png,False,False,True,7,,0
20955,47535,0_0_15688_1558GR.jpg,15688,0_15688_1558GR.png,False,False,True,0,,0
20960,47540,0_3_11438_4145PR.jpg,11438,3_11438_4145PR.png,False,False,True,3,,0
20965,47545,0_1_13536_4506CV.jpg,13536,1_13536_4506CV.png,False,False,True,1,,0
20970,47550,0_0_6296_1480BV.jpg,6296,0_6296_1480BV.png,False,False,True,0,,0
20975,47555,0_0_15075_6389LR.jpg,15075,0_15075_6389LR.png,False,False,True,0,,0
20980,47560,0_0_15200_6410BR.jpg,15200,0_15200_6410BR.png,False,False,True,0,,0
20985,47565,0_2_18641_2151R.jpg,18641,2_18641_2151R.png,False,False,True,2,,0
20990,47570,0_0_17915_6696R.jpg,17915,0_17915_6696R.png,False,False,True,0,,0
20995,47575,0_0_15557_3591D5R.jpg,15557,0_15557_3591D5R.png,False,False,True,0,,0
21000,47580,0_0_11394_4142BR.jpg,11394,0_11394_4142BR.png,False,False,True,0,,0
21005,47585,0_1_14070_4949R.jpg,14070,1_14070_4949R.png,False,False,True,1,,0
21010,47590,0_11_14070_4949R.jpg,14070,11_14070_4949R.png,False,False,True,11,,0
21015,47595,0_0_6115_1255_33R.jpg,6115,0_6115_1255_33R.png,False,False,True,0,,0
21020,47600,0_0_8480_1253_53V.jpg,8480,0_8480_1253_53V.png,False,False,True,0,,0
21025,47605,0_0_11542_4153GR.jpg,11542,0_11542_4153GR.png,False,False,True,0,,0
21030,47610,0_0_8879_2126R.jpg,8879,0_8879_2126R.png,False,False,True,0,,0
21035,47615,0_0_18311_7097R.jpg,18311,0_18311_7097R.png,False,False,True,0,,0
21040,47620,0_0_18383_7147V.jpg,18383,0_18383_7147V.png,False,False,True,0,,0
21045,47625,0_0_13289_4471HR.jpg,13289,0_13289_4471HR.png,False,False,True,0,,0
21050,47630,0_1_13981_4878BR.jpg,13981,1_13981_4878BR.png,False,False,True,1,,0
21055,47635,0_0_8876_2123V.jpg,8876,0_8876_2123V.png,False,False,True,0,,0
21060,47640,0_0_14643_6221R.jpg,14643,0_14643_6221R.png,False,False,True,0,,0
21065,47645,0_0_13892_4797J2R.jpg,13892,0_13892_4797J2R.png,False,False,True,0,,0
21070,47650,0_0_11199_4125LR.jpg,11199,0_11199_4125LR.png,False,False,True,0,,0
21075,47655,0_5_4363_4024R_4027AR.jpg,4363,5_4363_4024R_4027AR.png,False,False,True,5,,0
21080,47660,0_0_18343_7118R.jpg,18343,0_18343_7118R.png,False,False,True,0,,0
21085,47665,0_3_13797_4715CV.jpg,13797,3_13797_4715CV.png,False,False,True,3,,0
21090,47670,0_0_5239_505R.jpg,5239,0_5239_505R.png,False,False,True,0,,0
21095,47675,0_0_18380_7144R.jpg,18380,0_18380_7144R.png,False,False,True,0,,0
21100,47680,0_0_18320_7103V.jpg,18320,0_18320_7103V.png,False,False,True,0,,0
21105,47685,0_0_12805_4419DR.jpg,12805,0_12805_4419DR.png,False,False,True,0,,0
21110,47690,0_1_14149_5195R.jpg,14149,1_14149_5195R.png,False,False,True,1,,0
21115,47695,0_0_15035_6383JR.jpg,15035,0_15035_6383JR.png,False,False,True,0,,0
21120,47700,0_0_17493_6770CV.jpg,17493,0_17493_6770CV.png,False,False,True,0,,0
21125,47705,0_2_11182_4124PR.jpg,11182,2_11182_4124PR.png,False,False,True,2,,0
21130,47710,0_0_11819_4198GR.jpg,11819,0_11819_4198GR.png,False,False,True,0,,0
21135,47715,0_1_16874_5869Z28R.jpg,16874,1_16874_5869Z28R.png,False,False,True,1,,0
21140,47720,0_0_14954_6512CR.jpg,14954,0_14954_6512CR.png,False,False,True,0,,0
21145,47725,0_0_13805_4716DR.jpg,13805,0_13805_4716DR.png,False,False,True,0,,0
21150,47730,0_0_8597_2149CR.jpg,8597,0_8597_2149CR.png,False,False,True,0,,0
21155,47735,0_0_16706_3520_P27_54.jpg,16706,0_16706_3520_P27_54.png,False,False,True,0,,0
21160,47740,0_2_13924_4816BV.jpg,13924,2_13924_4816BV.png,False,False,True,2,,0
21165,47745,0_0_13637_4520CR.jpg,13637,0_13637_4520CR.png,False,False,True,0,,0
21170,47750,0_0_17675_6808ER.jpg,17675,0_17675_6808ER.png,False,False,True,0,,0
21175,47755,0_0_13435_4496HR.jpg,13435,0_13435_4496HR.png,False,False,True,0,,0
21180,47760,0_3_9539_2766R.jpg,9539,3_9539_2766R.png,False,False,True,3,,0
21185,47765,0_0_11039_4114ER.jpg,11039,0_11039_4114ER.png,False,False,True,0,,0
21190,47770,0_9_13982_4880V.jpg,13982,9_13982_4880V.png,False,False,True,9,,0
21195,47775,0_0_6135_1259R.jpg,6135,0_6135_1259R.png,False,False,True,0,,0
21200,47780,0_0_17863_6942CR.jpg,17863,0_17863_6942CR.png,False,False,True,0,,0
21205,47785,0_0_11658_4165CR.jpg,11658,0_11658_4165CR.png,False,False,True,0,,0
21210,47790,0_0_15246_6415VR.jpg,15246,0_15246_6415VR.png,False,False,True,0,,0
21215,47795,0_0_16798_5855JV.jpg,16798,0_16798_5855JV.png,False,False,True,0,,0
21220,47800,0_0_12986_4445BV.jpg,12986,0_12986_4445BV.png,False,False,True,0,,0
21225,47805,0_0_9092_2415R.jpg,9092,0_9092_2415R.png,False,False,True,0,,0
21230,47810,0_1_12618_4410R.jpg,12618,1_12618_4410R.png,False,False,True,1,,0
21235,47815,0_0_14063_4944BR.jpg,14063,0_14063_4944BR.png,False,False,True,0,,0
21240,47820,0_0_9975_3518R.jpg,9975,0_9975_3518R.png,False,False,True,0,,0
21245,47825,0_0_15684_1558CV.jpg,15684,0_15684_1558CV.png,False,False,True,0,,0
21250,47830,0_6_13924_4816BR.jpg,13924,6_13924_4816BR.png,False,False,True,6,,0
21255,47835,0_0_17881_6942SR.jpg,17881,0_17881_6942SR.png,False,False,True,0,,0
21260,47840,0_0_17919_6701V.jpg,17919,0_17919_6701V.png,False,False,True,0,,0
21265,47845,0_0_15204_6410FR.jpg,15204,0_15204_6410FR.png,False,False,True,0,,0
21270,47850,0_0_13611_4514KR.jpg,13611,0_13611_4514KR.png,False,False,True,0,,0
21275,47855,0_0_11209_4126HR.jpg,11209,0_11209_4126HR.png,False,False,True,0,,0
21280,47860,0_0_12894_4436ER.jpg,12894,0_12894_4436ER.png,False,False,True,0,,0
21285,47865,0_0_9799_3355R.jpg,9799,0_9799_3355R.png,False,False,True,0,,0
21290,47870,0_0_11308_4132ER.jpg,11308,0_11308_4132ER.png,False,False,True,0,,0
21295,47875,0_2_12810_4432AR.jpg,12810,2_12810_4432AR.png,False,False,True,2,,0
21300,47880,0_0_9630_3020AR.jpg,9630,0_9630_3020AR.png,False,False,True,0,,0
21305,47885,0_0_9799_3355V.jpg,9799,0_9799_3355V.png,False,False,True,0,,0
21310,47890,0_0_12894_4436EV.jpg,12894,0_12894_4436EV.png,False,False,True,0,,0
21315,47895,0_2_12810_4432AV.jpg,12810,2_12810_4432AV.png,False,False,True,2,,0
21320,47900,0_4_15246_6415VR.jpg,15246,4_15246_6415VR.png,False,False,True,4,,0
21325,47905,0_8_16790_5855DV.jpg,16790,8_16790_5855DV.png,False,False,True,8,,0
21330,47910,0_1_14948_6575R.jpg,14948,1_14948_6575R.png,False,False,True,1,,0
21335,47915,0_0_10075_3572EV.jpg,10075,0_10075_3572EV.png,False,False,True,0,,0
21340,47920,0_2_9539_2766R.jpg,9539,2_9539_2766R.png,False,False,True,2,,0
21345,47925,0_0_8613_2158BV.jpg,8613,0_8613_2158BV.png,False,False,True,0,,0
21350,47930,0_0_15204_6410FV.jpg,15204,0_15204_6410FV.png,False,False,True,0,,0
21355,47935,0_0_17919_6701R.jpg,17919,0_17919_6701R.png,False,False,True,0,,0
21360,47940,0_0_12904_4437CR.jpg,12904,0_12904_4437CR.png,False,False,True,0,,0
21365,47945,0_0_17678_6808HR.jpg,17678,0_17678_6808HR.png,False,False,True,0,,0
21370,47950,0_1_12491_4400AR.jpg,12491,1_12491_4400AR.png,False,False,True,1,,0
21375,47955,0_6_13924_4816BV.jpg,13924,6_13924_4816BV.png,False,False,True,6,,0
21380,47960,0_0_15684_1558CR.jpg,15684,0_15684_1558CR.png,False,False,True,0,,0
21385,47965,0_2_16874_5869Z28R.jpg,16874,2_16874_5869Z28R.png,False,False,True,2,,0
21390,47970,0_0_14927_6579AV.jpg,14927,0_14927_6579AV.png,False,False,True,0,,0
21395,47975,0_0_11943_4310R.jpg,11943,0_11943_4310R.png,False,False,True,0,,0
21400,47980,0_0_13804_4716AV.jpg,13804,0_13804_4716AV.png,False,False,True,0,,0
21405,47985,0_0_10036_3556CR.jpg,10036,0_10036_3556CR.png,False,False,True,0,,0
21410,47990,0_0_11234_4127HR.jpg,11234,0_11234_4127HR.png,False,False,True,0,,0
21415,47995,0_0_17112_5914R.jpg,17112,0_17112_5914R.png,False,False,True,0,,0
21420,48000,0_0_14674_6227BR.jpg,14674,0_14674_6227BR.png,False,False,True,0,,0
21425,48005,0_0_8907_3546BV.jpg,8907,0_8907_3546BV.png,False,False,True,0,,0
21430,48010,0_0_13080_4457BR.jpg,13080,0_13080_4457BR.png,False,False,True,0,,0
21435,48015,0_2_13924_4816BR.jpg,13924,2_13924_4816BR.png,False,False,True,2,,0
21440,48020,0_0_13121_4460CR.jpg,13121,0_13121_4460CR.png,False,False,True,0,,0
21445,48025,0_0_14694_6641R.jpg,14694,0_14694_6641R.png,False,False,True,0,,0
21450,48030,0_0_12614_4409DR.jpg,12614,0_12614_4409DR.png,False,False,True,0,,0
21455,48035,0_0_17493_6770CR.jpg,17493,0_17493_6770CR.png,False,False,True,0,,0
21460,48040,0_0_14370_5567BV.jpg,14370,0_14370_5567BV.png,False,False,True,0,,0
21465,48045,0_0_12977_4444GR.jpg,12977,0_12977_4444GR.png,False,False,True,0,,0
21470,48050,0_0_18320_7103R.jpg,18320,0_18320_7103R.png,False,False,True,0,,0
21475,48055,0_0_14806_6595HR.jpg,14806,0_14806_6595HR.png,False,False,True,0,,0
21480,48060,0_0_17499_6771BR.jpg,17499,0_17499_6771BR.png,False,False,True,0,,0
21485,48065,0_0_13892_4797J2V.jpg,13892,0_13892_4797J2V.png,False,False,True,0,,0
21490,48070,0_0_18343_7118V.jpg,18343,0_18343_7118V.png,False,False,True,0,,0
21495,48075,0_0_9753_3291R.jpg,9753,0_9753_3291R.png,False,False,True,0,,0
21500,48080,0_1_13981_4878BV.jpg,13981,1_13981_4878BV.png,False,False,True,1,,0
21505,48085,0_0_13649_4521EV.jpg,13649,0_13649_4521EV.png,False,False,True,0,,0
21510,48090,0_0_18383_7147R.jpg,18383,0_18383_7147R.png,False,False,True,0,,0
21515,48095,0_0_17738_6822BR.jpg,17738,0_17738_6822BR.png,False,False,True,0,,0
21520,48100,0_0_14725_6611AR.jpg,14725,0_14725_6611AR.png,False,False,True,0,,0
21525,48105,0_0_9294_2554AR.jpg,9294,0_9294_2554AR.png,False,False,True,0,,0
21530,48110,0_0_17068_5910BR.jpg,17068,0_17068_5910BR.png,False,False,True,0,,0
21535,48115,0_4_12805_4419DR.jpg,12805,4_12805_4419DR.png,False,False,True,4,,0
21540,48120,0_0_15526_3587C1R.jpg,15526,0_15526_3587C1R.png,False,False,True,0,,0
21545,48125,0_6_14070_4949R.jpg,14070,6_14070_4949R.png,False,False,True,6,,0
21550,48130,0_0_17873_6942KR.jpg,17873,0_17873_6942KR.png,False,False,True,0,,0
21555,48135,0_0_15557_3591D5V.jpg,15557,0_15557_3591D5V.png,False,False,True,0,,0
21560,48140,0_0_12185_4275Z10V.jpg,12185,0_12185_4275Z10V.png,False,False,True,0,,0
21565,48145,0_5_18641_2151R.jpg,18641,5_18641_2151R.png,False,False,True,5,,0
21570,48150,0_8_13899_4801DR.jpg,13899,8_13899_4801DR.png,False,False,True,8,,0
21575,48155,0_1_13536_4506CR.jpg,13536,1_13536_4506CR.png,False,False,True,1,,0
21580,48160,0_0_15200_6410BV.jpg,15200,0_15200_6410BV.png,False,False,True,0,,0
21585,48165,0_0_6074_1254_27R.jpg,6074,0_6074_1254_27R.png,False,False,True,0,,0
21590,48170,0_4_12841_4419DR.jpg,12841,4_12841_4419DR.png,False,False,True,4,,0
21595,48175,0_3_11438_4145PV.jpg,11438,3_11438_4145PV.png,False,False,True,3,,0
21600,48180,0_0_15688_1558GV.jpg,15688,0_15688_1558GV.png,False,False,True,0,,0
21605,48185,0_3_4171_3520_P38_43.jpg,4171,3_4171_3520_P38_43.png,False,False,True,3,,0
21610,48190,0_5_9539_2766R.jpg,9539,5_9539_2766R.png,False,False,True,5,,0
21615,48195,0_0_13181_4464IR.jpg,13181,0_13181_4464IR.png,False,False,True,0,,0
21620,48200,0_0_16270_7030R.jpg,16270,0_16270_7030R.png,False,False,True,0,,0
21625,48205,0_0_14644_6222BR.jpg,14644,0_14644_6222BR.png,False,False,True,0,,0
21630,48210,0_0_17608_6777DV.jpg,17608,0_17608_6777DV.png,False,False,True,0,,0
21635,48215,0_0_17878_6942PR.jpg,17878,0_17878_6942PR.png,False,False,True,0,,0
21640,48220,0_0_10771_4098GR.jpg,10771,0_10771_4098GR.png,False,False,True,0,,0
21645,48225,0_0_11057_4115GR.jpg,11057,0_11057_4115GR.png,False,False,True,0,,0
21650,48230,0_1_13897_4801BV.jpg,13897,1_13897_4801BV.png,False,False,True,1,,0
21655,48235,0_2_18444_7186V.jpg,18444,2_18444_7186V.png,False,False,True,2,,0
21660,48240,0_0_11289_4130IR.jpg,11289,0_11289_4130IR.png,False,False,True,0,,0
21665,48245,0_0_15277_6447OR.jpg,15277,0_15277_6447OR.png,False,False,True,0,,0
21670,48250,0_0_4501_6665AR.jpg,4501,0_4501_6665AR.png,False,False,True,0,,0
21675,48255,0_0_13419_4495DR.jpg,13419,0_13419_4495DR.png,False,False,True,0,,0
21680,48260,0_0_14289_5451ER.jpg,14289,0_14289_5451ER.png,False,False,True,0,,0
21685,48265,0_1_14622_6214EV.jpg,14622,1_14622_6214EV.png,False,False,True,1,,0
21690,48270,0_9_14070_4949R.jpg,14070,9_14070_4949R.png,False,False,True,9,,0
21695,48275,0_3_16790_5855DV.jpg,16790,3_16790_5855DV.png,False,False,True,3,,0
21700,48280,0_0_12062_4237Z2V.jpg,12062,0_12062_4237Z2V.png,False,False,True,0,,0
21705,48285,0_0_10920_4106GR.jpg,10920,0_10920_4106GR.png,False,False,True,0,,0
21710,48290,0_1_17908_6683R.jpg,17908,1_17908_6683R.png,False,False,True,1,,0
21715,48295,0_0_14027_4921BR.jpg,14027,0_14027_4921BR.png,False,False,True,0,,0
21720,48300,0_3_2323_4807DR.jpg,2323,3_2323_4807DR.png,False,False,True,3,,0
21725,48305,0_0_4708_3812R.jpg,4708,0_4708_3812R.png,False,False,True,0,,0
21730,48310,0_3_13616_4515ER.jpg,13616,3_13616_4515ER.png,False,False,True,3,,0
21735,48315,0_0_14042_4926BR.jpg,14042,0_14042_4926BR.png,False,False,True,0,,0
21740,48320,0_1_5126_4207CR.jpg,5126,1_5126_4207CR.png,False,False,True,1,,0
21745,48325,0_11_14062_4944AR.jpg,14062,11_14062_4944AR.png,False,False,True,11,,0
21750,48330,0_0_15552_3591C2R.jpg,15552,0_15552_3591C2R.png,False,False,True,0,,0
21755,48335,0_1_14062_4944AV.jpg,14062,1_14062_4944AV.png,False,False,True,1,,0
21760,48340,0_0_10953_4108DR.jpg,10953,0_10953_4108DR.png,False,False,True,0,,0
21765,48345,0_0_11676_4167CR.jpg,11676,0_11676_4167CR.png,False,False,True,0,,0
21770,48350,0_0_17494_6770DR.jpg,17494,0_17494_6770DR.png,False,False,True,0,,0
21775,48355,0_0_4623_5694AR.jpg,4623,0_4623_5694AR.png,False,False,True,0,,0
21780,48360,0_0_15686_1558ER.jpg,15686,0_15686_1558ER.png,False,False,True,0,,0
21785,48365,0_0_10046_3562HR.jpg,10046,0_10046_3562HR.png,False,False,True,0,,0
21790,48370,0_0_10321_3847CR.jpg,10321,0_10321_3847CR.png,False,False,True,0,,0
21795,48375,0_3_13899_4801DR.jpg,13899,3_13899_4801DR.png,False,False,True,3,,0
21800,48380,0_3_14148_5191BR.jpg,14148,3_14148_5191BR.png,False,False,True,3,,0
21805,48385,0_0_6021_1253_38V.jpg,6021,0_6021_1253_38V.png,False,False,True,0,,0
21810,48390,0_0_10076_3573AR.jpg,10076,0_10076_3573AR.png,False,False,True,0,,0
21815,48395,0_0_10930_4106NR.jpg,10930,0_10930_4106NR.png,False,False,True,0,,0
21820,48400,0_5_14742_6606V.jpg,14742,5_14742_6606V.png,False,False,True,5,,0
21825,48405,0_0_15559_3591D7R.jpg,15559,0_15559_3591D7R.png,False,False,True,0,,0
21830,48410,0_0_11246_4128DR.jpg,11246,0_11246_4128DR.png,False,False,True,0,,0
21835,48415,0_2_14742_6606R.jpg,14742,2_14742_6606R.png,False,False,True,2,,0
21840,48420,0_0_18392_7153V.jpg,18392,0_18392_7153V.png,False,False,True,0,,0
21845,48425,0_0_13114_4459EV.jpg,13114,0_13114_4459EV.png,False,False,True,0,,0
21850,48430,0_5_14062_4944AR.jpg,14062,5_14062_4944AR.png,False,False,True,5,,0
21855,48435,0_0_13458_4499JR.jpg,13458,0_13458_4499JR.png,False,False,True,0,,0
21860,48440,0_0_18536_7208R.jpg,18536,0_18536_7208R.png,False,False,True,0,,0
21865,48445,0_0_11526_4152BR.jpg,11526,0_11526_4152BR.png,False,False,True,0,,0
21870,48450,0_0_12432_3940AR.jpg,12432,0_12432_3940AR.png,False,False,True,0,,0
21875,48455,0_1_13982_4880V.jpg,13982,1_13982_4880V.png,False,False,True,1,,0
21880,48460,0_0_14817_6593ER.jpg,14817,0_14817_6593ER.png,False,False,True,0,,0
21885,48465,0_3_9564_2850AR.jpg,9564,3_9564_2850AR.png,False,False,True,3,,0
21890,48470,0_0_13669_4523FR.jpg,13669,0_13669_4523FR.png,False,False,True,0,,0
21895,48475,0_0_10084_3579BV.jpg,10084,0_10084_3579BV.png,False,False,True,0,,0
21900,48480,0_0_12208_4279MR.jpg,12208,0_12208_4279MR.png,False,False,True,0,,0
21905,48485,0_7_13899_4801DV.jpg,13899,7_13899_4801DV.png,False,False,True,7,,0
